clave,fecha,almacenamiento,temperatura,humedad,precipitacion,tipo_precip,indice_uv,soleado,nublado,parc_nublado,lluvia_soleado,lluvia_nublado,lluvia_parc_nublado
AOBSO,06/02/2020,1615.2,11.7,32.2,0,0,8,1,0,0,0,0,0
ARCSO,06/02/2020,397.42,11.7,32.2,0,0,8,1,0,0,0,0,0
ARLSO,06/02/2020,21.98,11.7,32.2,0,0,8,1,0,0,0,0,0
CHTSO,06/02/2020,12.84,11.7,32.2,0,0,8,1,0,0,0,0,0
IRASO,06/02/2020,0.89,11.7,32.2,0,0,8,1,0,0,0,0,0
LCDSO,06/02/2020,719.09,11.7,32.2,0,0,8,1,0,0,0,0,0
PECSO,06/02/2020,2194.52,11.7,32.2,0,0,8,1,0,0,0,0,0
PMOSO,06/02/2020,45.11,11.7,32.2,0,0,8,1,0,0,0,0,0
AGZCH,07/02/2020,78.33,16.1,37.7,0,0,8,1,0,0,0,0,0
AOBSO,07/02/2020,1602.93,16.1,37.7,0,0,8,1,0,0,0,0,0
ARCSO,07/02/2020,394.45,16.1,37.7,0,0,8,1,0,0,0,0,0
ARLSO,07/02/2020,21.98,16.1,37.7,0,0,8,1,0,0,0,0,0
CHTSO,07/02/2020,12.84,16.1,37.7,0,0,8,1,0,0,0,0,0
IRASO,07/02/2020,0.87,16.1,37.7,0,0,8,1,0,0,0,0,0
LCDSO,07/02/2020,718.7,16.1,37.7,0,0,8,1,0,0,0,0,0
PECSO,07/02/2020,2191.27,16.1,37.7,0,0,8,1,0,0,0,0,0
PMOSO,07/02/2020,44.3,16.1,37.7,0,0,8,1,0,0,0,0,0
AGZCH,08/02/2020,78.27,17.5,43.4,0,0,8,0,0,1,0,0,0
AOBSO,08/02/2020,1593.11,17.5,43.4,0,0,8,0,0,1,0,0,0
ARCSO,08/02/2020,393.7,17.5,43.4,0,0,8,0,0,1,0,0,0
ARLSO,08/02/2020,21.98,17.5,43.4,0,0,8,0,0,1,0,0,0
CHTSO,08/02/2020,12.84,17.5,43.4,0,0,8,0,0,1,0,0,0
IRASO,08/02/2020,0.85,17.5,43.4,0,0,8,0,0,1,0,0,0
LCDSO,08/02/2020,718.7,17.5,43.4,0,0,8,0,0,1,0,0,0
PECSO,08/02/2020,2190.46,17.5,43.4,0,0,8,0,0,1,0,0,0
PMOSO,08/02/2020,43.54,17.5,43.4,0,0,8,0,0,1,0,0,0
AGZCH,09/02/2020,78.27,18.2,49.4,0,0,5,0,0,1,0,0,0
AOBSO,09/02/2020,1585.75,18.2,49.4,0,0,5,0,0,1,0,0,0
ARCSO,09/02/2020,392.21,18.2,49.4,0,0,5,0,0,1,0,0,0
ARLSO,09/02/2020,21.98,18.2,49.4,0,0,5,0,0,1,0,0,0
CHTSO,09/02/2020,12.84,18.2,49.4,0,0,5,0,0,1,0,0,0
IRASO,09/02/2020,0.85,18.2,49.4,0,0,5,0,0,1,0,0,0
LCDSO,09/02/2020,718.7,18.2,49.4,0,0,5,0,0,1,0,0,0
PECSO,09/02/2020,2189.65,18.2,49.4,0,0,5,0,0,1,0,0,0
PMOSO,09/02/2020,42.93,18.2,49.4,0,0,5,0,0,1,0,0,0
AGZCH,10/02/2020,78.27,17,67.4,6.7,1,7,0,0,0,0,0,1
AOBSO,10/02/2020,1577.16,17,67.4,6.7,1,7,0,0,0,0,0,1
ARCSO,10/02/2020,390.35,17,67.4,6.7,1,7,0,0,0,0,0,1
ARLSO,10/02/2020,21.98,17,67.4,6.7,1,7,0,0,0,0,0,1
CHTSO,10/02/2020,12.84,17,67.4,6.7,1,7,0,0,0,0,0,1
IRASO,10/02/2020,0.8,17,67.4,6.7,1,7,0,0,0,0,0,1
LCDSO,10/02/2020,719.09,17,67.4,6.7,1,7,0,0,0,0,0,1
PECSO,10/02/2020,2192.09,17,67.4,6.7,1,7,0,0,0,0,0,1
PMOSO,10/02/2020,42.23,17,67.4,6.7,1,7,0,0,0,0,0,1
AGZCH,11/02/2020,78.21,14.2,70.5,0,0,7,0,0,1,0,0,0
AOBSO,11/02/2020,1566.11,14.2,70.5,0,0,7,0,0,1,0,0,0
ARCSO,11/02/2020,389.66,14.2,70.5,0,0,7,0,0,1,0,0,0
ARLSO,11/02/2020,22.38,14.2,70.5,0,0,7,0,0,1,0,0,0
CHTSO,11/02/2020,12.75,14.2,70.5,0,0,7,0,0,1,0,0,0
IRASO,11/02/2020,0.77,14.2,70.5,0,0,7,0,0,1,0,0,0
LCDSO,11/02/2020,719.09,14.2,70.5,0,0,7,0,0,1,0,0,0
PECSO,11/02/2020,2192.09,14.2,70.5,0,0,7,0,0,1,0,0,0
PMOSO,11/02/2020,41.56,14.2,70.5,0,0,7,0,0,1,0,0,0
AGZCH,12/02/2020,78.21,14.1,68.6,0,0,8,1,0,0,0,0,0
AOBSO,12/02/2020,1554.45,14.1,68.6,0,0,8,1,0,0,0,0,0
ARCSO,12/02/2020,388.27,14.1,68.6,0,0,8,1,0,0,0,0,0
ARLSO,12/02/2020,22.38,14.1,68.6,0,0,8,1,0,0,0,0,0
CHTSO,12/02/2020,12.68,14.1,68.6,0,0,8,1,0,0,0,0,0
IRASO,12/02/2020,0.73,14.1,68.6,0,0,8,1,0,0,0,0,0
LCDSO,12/02/2020,719.48,14.1,68.6,0,0,8,1,0,0,0,0,0
PECSO,12/02/2020,2190.46,14.1,68.6,0,0,8,1,0,0,0,0,0
PMOSO,12/02/2020,40.88,14.1,68.6,0,0,8,1,0,0,0,0,0
AGZCH,13/02/2020,78.21,16.4,54.3,0,0,8,1,0,0,0,0,0
AOBSO,13/02/2020,1542.78,16.4,54.3,0,0,8,1,0,0,0,0,0
ARCSO,13/02/2020,388.27,16.4,54.3,0,0,8,1,0,0,0,0,0
ARLSO,13/02/2020,22.38,16.4,54.3,0,0,8,1,0,0,0,0,0
CHTSO,13/02/2020,12.62,16.4,54.3,0,0,8,1,0,0,0,0,0
IRASO,13/02/2020,0.69,16.4,54.3,0,0,8,1,0,0,0,0,0
LCDSO,13/02/2020,722.98,16.4,54.3,0,0,8,1,0,0,0,0,0
PECSO,13/02/2020,2189.65,16.4,54.3,0,0,8,1,0,0,0,0,0
PMOSO,13/02/2020,40.2,16.4,54.3,0,0,8,1,0,0,0,0,0
AGZCH,14/02/2020,78.14,18,51.4,0,0,8,0,0,1,0,0,0
AOBSO,14/02/2020,1534.62,18,51.4,0,0,8,0,0,1,0,0,0
ARCSO,14/02/2020,387.57,18,51.4,0,0,8,0,0,1,0,0,0
ARLSO,14/02/2020,22.38,18,51.4,0,0,8,0,0,1,0,0,0
CHTSO,14/02/2020,12.55,18,51.4,0,0,8,0,0,1,0,0,0
IRASO,14/02/2020,0.62,18,51.4,0,0,8,0,0,1,0,0,0
LCDSO,14/02/2020,733.09,18,51.4,0,0,8,0,0,1,0,0,0
PECSO,14/02/2020,2190.46,18,51.4,0,0,8,0,0,1,0,0,0
PMOSO,14/02/2020,39.53,18,51.4,0,0,8,0,0,1,0,0,0
AGZCH,15/02/2020,78.14,18.4,52.6,0,0,7,0,0,1,0,0,0
AOBSO,15/02/2020,1527.62,18.4,52.6,0,0,7,0,0,1,0,0,0
ARCSO,15/02/2020,386.87,18.4,52.6,0,0,7,0,0,1,0,0,0
ARLSO,15/02/2020,22.38,18.4,52.6,0,0,7,0,0,1,0,0,0
CHTSO,15/02/2020,12.49,18.4,52.6,0,0,7,0,0,1,0,0,0
IRASO,15/02/2020,0.54,18.4,52.6,0,0,7,0,0,1,0,0,0
LCDSO,15/02/2020,738.93,18.4,52.6,0,0,7,0,0,1,0,0,0
PECSO,15/02/2020,2194.52,18.4,52.6,0,0,7,0,0,1,0,0,0
PMOSO,15/02/2020,38.85,18.4,52.6,0,0,7,0,0,1,0,0,0
AGZCH,16/02/2020,78.14,18.8,49.3,0,0,6,0,1,0,0,0,0
AOBSO,16/02/2020,1519.45,18.8,49.3,0,0,6,0,1,0,0,0,0
ARCSO,16/02/2020,385.83,18.8,49.3,0,0,6,0,1,0,0,0,0
ARLSO,16/02/2020,22.38,18.8,49.3,0,0,6,0,1,0,0,0,0
CHTSO,16/02/2020,12.45,18.8,49.3,0,0,6,0,1,0,0,0,0
IRASO,16/02/2020,0.47,18.8,49.3,0,0,6,0,1,0,0,0,0
LCDSO,16/02/2020,741.65,18.8,49.3,0,0,6,0,1,0,0,0,0
PECSO,16/02/2020,2198.58,18.8,49.3,0,0,6,0,1,0,0,0,0
PMOSO,16/02/2020,38.17,18.8,49.3,0,0,6,0,1,0,0,0,0
AGZCH,17/02/2020,78.14,19.3,38.5,0,0,6,0,1,0,0,0,0
AOBSO,17/02/2020,1511.29,19.3,38.5,0,0,6,0,1,0,0,0,0
ARCSO,17/02/2020,384.1,19.3,38.5,0,0,6,0,1,0,0,0,0
ARLSO,17/02/2020,22.38,19.3,38.5,0,0,6,0,1,0,0,0,0
CHTSO,17/02/2020,12.45,19.3,38.5,0,0,6,0,1,0,0,0,0
IRASO,17/02/2020,0.42,19.3,38.5,0,0,6,0,1,0,0,0,0
LCDSO,17/02/2020,742.82,19.3,38.5,0,0,6,0,1,0,0,0,0
PECSO,17/02/2020,2205.89,19.3,38.5,0,0,6,0,1,0,0,0,0
PMOSO,17/02/2020,37.5,19.3,38.5,0,0,6,0,1,0,0,0,0
AGZCH,18/02/2020,78.08,19.8,43.6,0,0,8,0,0,1,0,0,0
AOBSO,18/02/2020,1501.95,19.8,43.6,0,0,8,0,0,1,0,0,0
ARCSO,18/02/2020,381.66,19.8,43.6,0,0,8,0,0,1,0,0,0
ARLSO,18/02/2020,22.38,19.8,43.6,0,0,8,0,0,1,0,0,0
CHTSO,18/02/2020,12.42,19.8,43.6,0,0,8,0,0,1,0,0,0
IRASO,18/02/2020,0.39,19.8,43.6,0,0,8,0,0,1,0,0,0
LCDSO,18/02/2020,742.82,19.8,43.6,0,0,8,0,0,1,0,0,0
PECSO,18/02/2020,2208.44,19.8,43.6,0,0,8,0,0,1,0,0,0
PMOSO,18/02/2020,36.82,19.8,43.6,0,0,8,0,0,1,0,0,0
AGZCH,19/02/2020,78.08,21,44.1,0,0,7,0,0,1,0,0,0
AOBSO,19/02/2020,1491.45,21,44.1,0,0,7,0,0,1,0,0,0
ARCSO,19/02/2020,379.23,21,44.1,0,0,7,0,0,1,0,0,0
ARLSO,19/02/2020,22.59,21,44.1,0,0,7,0,0,1,0,0,0
CHTSO,19/02/2020,12.39,21,44.1,0,0,7,0,0,1,0,0,0
IRASO,19/02/2020,0.38,21,44.1,0,0,7,0,0,1,0,0,0
LCDSO,19/02/2020,742.43,21,44.1,0,0,7,0,0,1,0,0,0
PECSO,19/02/2020,2209.3,21,44.1,0,0,7,0,0,1,0,0,0
PMOSO,19/02/2020,36.14,21,44.1,0,0,7,0,0,1,0,0,0
AGZCH,20/02/2020,78.08,21.8,42.1,0,0,9,0,0,1,0,0,0
AOBSO,20/02/2020,1480.96,21.8,42.1,0,0,9,0,0,1,0,0,0
ARCSO,20/02/2020,376.8,21.8,42.1,0,0,9,0,0,1,0,0,0
ARLSO,20/02/2020,22.59,21.8,42.1,0,0,9,0,0,1,0,0,0
CHTSO,20/02/2020,12.39,21.8,42.1,0,0,9,0,0,1,0,0,0
IRASO,20/02/2020,0.38,21.8,42.1,0,0,9,0,0,1,0,0,0
LCDSO,20/02/2020,741.26,21.8,42.1,0,0,9,0,0,1,0,0,0
PECSO,20/02/2020,2209.3,21.8,42.1,0,0,9,0,0,1,0,0,0
PMOSO,20/02/2020,35.38,21.8,42.1,0,0,9,0,0,1,0,0,0
AGZCH,21/02/2020,78.08,22.5,44.1,0,0,5,0,1,0,0,0,0
AOBSO,21/02/2020,1476.29,22.5,44.1,0,0,5,0,1,0,0,0,0
ARCSO,21/02/2020,374.36,22.5,44.1,0,0,5,0,1,0,0,0,0
ARLSO,21/02/2020,22.79,22.5,44.1,0,0,5,0,1,0,0,0,0
CHTSO,21/02/2020,12.36,22.5,44.1,0,0,5,0,1,0,0,0,0
IRASO,21/02/2020,0.37,22.5,44.1,0,0,5,0,1,0,0,0,0
LCDSO,21/02/2020,740.48,22.5,44.1,0,0,5,0,1,0,0,0,0
PECSO,21/02/2020,2210.17,22.5,44.1,0,0,5,0,1,0,0,0,0
PMOSO,21/02/2020,34.74,22.5,44.1,0,0,5,0,1,0,0,0,0
AGZCH,22/02/2020,78.08,22.4,53.8,0.2,1,4,0,0,0,0,1,0
AOBSO,22/02/2020,1466.96,22.4,53.8,0.2,1,4,0,0,0,0,1,0
ARCSO,22/02/2020,371.58,22.4,53.8,0.2,1,4,0,0,0,0,1,0
ARLSO,22/02/2020,22.79,22.4,53.8,0.2,1,4,0,0,0,0,1,0
CHTSO,22/02/2020,12.29,22.4,53.8,0.2,1,4,0,0,0,0,1,0
IRASO,22/02/2020,0.31,22.4,53.8,0.2,1,4,0,0,0,0,1,0
LCDSO,22/02/2020,739.71,22.4,53.8,0.2,1,4,0,0,0,0,1,0
PECSO,22/02/2020,2210.17,22.4,53.8,0.2,1,4,0,0,0,0,1,0
PMOSO,22/02/2020,34.1,22.4,53.8,0.2,1,4,0,0,0,0,1,0
AGZCH,23/02/2020,78.08,17.6,58.9,0,0,9,0,0,1,0,0,0
AOBSO,23/02/2020,1461.13,17.6,58.9,0,0,9,0,0,1,0,0,0
ARCSO,23/02/2020,368.8,17.6,58.9,0,0,9,0,0,1,0,0,0
ARLSO,23/02/2020,22.79,17.6,58.9,0,0,9,0,0,1,0,0,0
CHTSO,23/02/2020,12.26,17.6,58.9,0,0,9,0,0,1,0,0,0
IRASO,23/02/2020,0.3,17.6,58.9,0,0,9,0,0,1,0,0,0
LCDSO,23/02/2020,738.93,17.6,58.9,0,0,9,0,0,1,0,0,0
PECSO,23/02/2020,2210.17,17.6,58.9,0,0,9,0,0,1,0,0,0
PMOSO,23/02/2020,33.54,17.6,58.9,0,0,9,0,0,1,0,0,0
AGZCH,24/02/2020,78.14,18.8,46.7,0,0,10,1,0,0,0,0,0
AOBSO,24/02/2020,1455.29,18.8,46.7,0,0,10,1,0,0,0,0,0
ARCSO,24/02/2020,364.98,18.8,46.7,0,0,10,1,0,0,0,0,0
ARLSO,24/02/2020,22.79,18.8,46.7,0,0,10,1,0,0,0,0,0
CHTSO,24/02/2020,12.2,18.8,46.7,0,0,10,1,0,0,0,0,0
IRASO,24/02/2020,0.29,18.8,46.7,0,0,10,1,0,0,0,0,0
LCDSO,24/02/2020,736.21,18.8,46.7,0,0,10,1,0,0,0,0,0
PECSO,24/02/2020,2211.03,18.8,46.7,0,0,10,1,0,0,0,0,0
PMOSO,24/02/2020,32.83,18.8,46.7,0,0,10,1,0,0,0,0,0
AGZCH,25/02/2020,78.14,20.3,36.2,0,0,9,1,0,0,0,0,0
AOBSO,25/02/2020,1447.24,20.3,36.2,0,0,9,1,0,0,0,0,0
ARCSO,25/02/2020,361.15,20.3,36.2,0,0,9,1,0,0,0,0,0
ARLSO,25/02/2020,22.89,20.3,36.2,0,0,9,1,0,0,0,0,0
CHTSO,25/02/2020,12.16,20.3,36.2,0,0,9,1,0,0,0,0,0
IRASO,25/02/2020,0.29,20.3,36.2,0,0,9,1,0,0,0,0,0
LCDSO,25/02/2020,735.04,20.3,36.2,0,0,9,1,0,0,0,0,0
PECSO,25/02/2020,2210.17,20.3,36.2,0,0,9,1,0,0,0,0,0
PMOSO,25/02/2020,32.12,20.3,36.2,0,0,9,1,0,0,0,0,0
AGZCH,26/02/2020,78.14,20.3,14.6,0,0,9,1,0,0,0,0,0
AOBSO,26/02/2020,1438.38,20.3,14.6,0,0,9,1,0,0,0,0,0
ARCSO,26/02/2020,357.33,20.3,14.6,0,0,9,1,0,0,0,0,0
ARLSO,26/02/2020,22.89,20.3,14.6,0,0,9,1,0,0,0,0,0
CHTSO,26/02/2020,12.13,20.3,14.6,0,0,9,1,0,0,0,0,0
IRASO,26/02/2020,0.28,20.3,14.6,0,0,9,1,0,0,0,0,0
LCDSO,26/02/2020,733.87,20.3,14.6,0,0,9,1,0,0,0,0,0
PECSO,26/02/2020,2208.44,20.3,14.6,0,0,9,1,0,0,0,0,0
PMOSO,26/02/2020,31.4,20.3,14.6,0,0,9,1,0,0,0,0,0
AGZCH,27/02/2020,78.14,18,27.4,0,0,8,0,0,1,0,0,0
AOBSO,27/02/2020,1432.83,18,27.4,0,0,8,0,0,1,0,0,0
ARCSO,27/02/2020,353.65,18,27.4,0,0,8,0,0,1,0,0,0
ARLSO,27/02/2020,22.89,18,27.4,0,0,8,0,0,1,0,0,0
CHTSO,27/02/2020,12.13,18,27.4,0,0,8,0,0,1,0,0,0
IRASO,27/02/2020,0.28,18,27.4,0,0,8,0,0,1,0,0,0
LCDSO,27/02/2020,732.7,18,27.4,0,0,8,0,0,1,0,0,0
PECSO,27/02/2020,2206.71,18,27.4,0,0,8,0,0,1,0,0,0
PMOSO,27/02/2020,30.84,18,27.4,0,0,8,0,0,1,0,0,0
AGZCH,28/02/2020,78.14,21.7,31,0,0,8,0,0,1,0,0,0
AOBSO,28/02/2020,1426.18,21.7,31,0,0,8,0,0,1,0,0,0
ARCSO,28/02/2020,349.78,21.7,31,0,0,8,0,0,1,0,0,0
ARLSO,28/02/2020,22.89,21.7,31,0,0,8,0,0,1,0,0,0
CHTSO,28/02/2020,12.1,21.7,31,0,0,8,0,0,1,0,0,0
IRASO,28/02/2020,0.27,21.7,31,0,0,8,0,0,1,0,0,0
LCDSO,28/02/2020,731.54,21.7,31,0,0,8,0,0,1,0,0,0
PECSO,28/02/2020,2205.08,21.7,31,0,0,8,0,0,1,0,0,0
PMOSO,28/02/2020,30.13,21.7,31,0,0,8,0,0,1,0,0,0
AGZCH,29/02/2020,78.14,21.9,29.7,0,0,7,0,1,0,0,0,0
AOBSO,29/02/2020,1416.2,21.9,29.7,0,0,7,0,1,0,0,0,0
ARCSO,29/02/2020,345.91,21.9,29.7,0,0,7,0,1,0,0,0,0
ARLSO,29/02/2020,22.89,21.9,29.7,0,0,7,0,1,0,0,0,0
CHTSO,29/02/2020,12.07,21.9,29.7,0,0,7,0,1,0,0,0,0
IRASO,29/02/2020,0.27,21.9,29.7,0,0,7,0,1,0,0,0,0
LCDSO,29/02/2020,730.76,21.9,29.7,0,0,7,0,1,0,0,0,0
PECSO,29/02/2020,2200.21,21.9,29.7,0,0,7,0,1,0,0,0,0
PMOSO,29/02/2020,29.42,21.9,29.7,0,0,7,0,1,0,0,0,0
AGZCH,01/03/2020,78.14,19.6,37.6,0,0,9,0,1,0,0,0,0
AOBSO,01/03/2020,1410.66,19.6,37.6,0,0,9,0,1,0,0,0,0
ARCSO,01/03/2020,341.72,19.6,37.6,0,0,9,0,1,0,0,0,0
ARLSO,01/03/2020,22.89,19.6,37.6,0,0,9,0,1,0,0,0,0
CHTSO,01/03/2020,12.07,19.6,37.6,0,0,9,0,1,0,0,0,0
IRASO,01/03/2020,0.27,19.6,37.6,0,0,9,0,1,0,0,0,0
LCDSO,01/03/2020,729.59,19.6,37.6,0,0,9,0,1,0,0,0,0
PECSO,01/03/2020,2194.52,19.6,37.6,0,0,9,0,1,0,0,0,0
PMOSO,01/03/2020,28.71,19.6,37.6,0,0,9,0,1,0,0,0,0
AGZCH,02/03/2020,78.02,15.7,68.7,0.3,1,7,0,0,0,0,0,1
AOBSO,02/03/2020,1399.58,15.7,68.7,0.3,1,7,0,0,0,0,0,1
ARCSO,02/03/2020,337.85,15.7,68.7,0.3,1,7,0,0,0,0,0,1
ARLSO,02/03/2020,22.89,15.7,68.7,0.3,1,7,0,0,0,0,0,1
CHTSO,02/03/2020,12.03,15.7,68.7,0.3,1,7,0,0,0,0,0,1
IRASO,02/03/2020,0.26,15.7,68.7,0.3,1,7,0,0,0,0,0,1
LCDSO,02/03/2020,728.82,15.7,68.7,0.3,1,7,0,0,0,0,0,1
PECSO,02/03/2020,2198.58,15.7,68.7,0.3,1,7,0,0,0,0,0,1
PMOSO,02/03/2020,28.71,15.7,68.7,0.3,1,7,0,0,0,0,0,1
AGZCH,03/03/2020,78.02,13.6,64.9,2.5,1,7,0,0,0,0,0,1
AOBSO,03/03/2020,1387.38,13.6,64.9,2.5,1,7,0,0,0,0,0,1
ARCSO,03/03/2020,334.3,13.6,64.9,2.5,1,7,0,0,0,0,0,1
ARLSO,03/03/2020,22.89,13.6,64.9,2.5,1,7,0,0,0,0,0,1
CHTSO,03/03/2020,12.03,13.6,64.9,2.5,1,7,0,0,0,0,0,1
IRASO,03/03/2020,0.26,13.6,64.9,2.5,1,7,0,0,0,0,0,1
LCDSO,03/03/2020,728.82,13.6,64.9,2.5,1,7,0,0,0,0,0,1
PECSO,03/03/2020,2196.96,13.6,64.9,2.5,1,7,0,0,0,0,0,1
PMOSO,03/03/2020,28.63,13.6,64.9,2.5,1,7,0,0,0,0,0,1
AGZCH,04/03/2020,78.02,16.7,55,0,0,9,1,0,0,0,0,0
AOBSO,04/03/2020,1377.41,16.7,55,0,0,9,1,0,0,0,0,0
ARCSO,04/03/2020,330.43,16.7,55,0,0,9,1,0,0,0,0,0
ARLSO,04/03/2020,22.89,16.7,55,0,0,9,1,0,0,0,0,0
CHTSO,04/03/2020,12.03,16.7,55,0,0,9,1,0,0,0,0,0
IRASO,04/03/2020,0.26,16.7,55,0,0,9,1,0,0,0,0,0
LCDSO,04/03/2020,728.04,16.7,55,0,0,9,1,0,0,0,0,0
PECSO,04/03/2020,2194.52,16.7,55,0,0,9,1,0,0,0,0,0
PMOSO,04/03/2020,28.63,16.7,55,0,0,9,1,0,0,0,0,0
AGZCH,05/03/2020,78.02,20,48.4,0,0,9,0,0,1,0,0,0
AOBSO,05/03/2020,1371.87,20,48.4,0,0,9,0,0,1,0,0,0
ARCSO,05/03/2020,326.56,20,48.4,0,0,9,0,0,1,0,0,0
ARLSO,05/03/2020,22.08,20,48.4,0,0,9,0,0,1,0,0,0
CHTSO,05/03/2020,12.03,20,48.4,0,0,9,0,0,1,0,0,0
IRASO,05/03/2020,0.26,20,48.4,0,0,9,0,0,1,0,0,0
LCDSO,05/03/2020,727.26,20,48.4,0,0,9,0,0,1,0,0,0
PECSO,05/03/2020,2192.09,20,48.4,0,0,9,0,0,1,0,0,0
PMOSO,05/03/2020,28.63,20,48.4,0,0,9,0,0,1,0,0,0
AGZCH,06/03/2020,77.89,22.4,43,0,0,9,0,0,1,0,0,0
AOBSO,06/03/2020,1363,22.4,43,0,0,9,0,0,1,0,0,0
ARCSO,06/03/2020,323.34,22.4,43,0,0,9,0,0,1,0,0,0
ARLSO,06/03/2020,21.77,22.4,43,0,0,9,0,0,1,0,0,0
CHTSO,06/03/2020,12.03,22.4,43,0,0,9,0,0,1,0,0,0
IRASO,06/03/2020,0.25,22.4,43,0,0,9,0,0,1,0,0,0
LCDSO,06/03/2020,726.48,22.4,43,0,0,9,0,0,1,0,0,0
PECSO,06/03/2020,2190.46,22.4,43,0,0,9,0,0,1,0,0,0
PMOSO,06/03/2020,28.63,22.4,43,0,0,9,0,0,1,0,0,0
AGZCH,07/03/2020,77.89,20.9,44.5,0,0,8,0,0,1,0,0,0
AOBSO,07/03/2020,1353.02,20.9,44.5,0,0,8,0,0,1,0,0,0
ARCSO,07/03/2020,321.56,20.9,44.5,0,0,8,0,0,1,0,0,0
ARLSO,07/03/2020,21.57,20.9,44.5,0,0,8,0,0,1,0,0,0
CHTSO,07/03/2020,12.03,20.9,44.5,0,0,8,0,0,1,0,0,0
IRASO,07/03/2020,0.25,20.9,44.5,0,0,8,0,0,1,0,0,0
LCDSO,07/03/2020,726.09,20.9,44.5,0,0,8,0,0,1,0,0,0
PECSO,07/03/2020,2188.84,20.9,44.5,0,0,8,0,0,1,0,0,0
PMOSO,07/03/2020,28.63,20.9,44.5,0,0,8,0,0,1,0,0,0
AGZCH,08/03/2020,77.82,17.2,83.6,5,1,5,0,0,0,0,1,0
AOBSO,08/03/2020,1345.26,17.2,83.6,5,1,5,0,0,0,0,1,0
ARCSO,08/03/2020,320.67,17.2,83.6,5,1,5,0,0,0,0,1,0
ARLSO,08/03/2020,21.37,17.2,83.6,5,1,5,0,0,0,0,1,0
CHTSO,08/03/2020,12.03,17.2,83.6,5,1,5,0,0,0,0,1,0
IRASO,08/03/2020,0.25,17.2,83.6,5,1,5,0,0,0,0,1,0
LCDSO,08/03/2020,724.93,17.2,83.6,5,1,5,0,0,0,0,1,0
PECSO,08/03/2020,2188.84,17.2,83.6,5,1,5,0,0,0,0,1,0
PMOSO,08/03/2020,28.63,17.2,83.6,5,1,5,0,0,0,0,1,0
AGZCH,09/03/2020,77.82,20.4,63.8,0,0,9,0,1,0,0,0,0
AOBSO,09/03/2020,1332.31,20.4,63.8,0,0,9,0,1,0,0,0,0
ARCSO,09/03/2020,319.19,20.4,63.8,0,0,9,0,1,0,0,0,0
ARLSO,09/03/2020,21.16,20.4,63.8,0,0,9,0,1,0,0,0,0
CHTSO,09/03/2020,12,20.4,63.8,0,0,9,0,1,0,0,0,0
IRASO,09/03/2020,0.25,20.4,63.8,0,0,9,0,1,0,0,0,0
LCDSO,09/03/2020,725.7,20.4,63.8,0,0,9,0,1,0,0,0,0
PECSO,09/03/2020,2191.28,20.4,63.8,0,0,9,0,1,0,0,0,0
PMOSO,09/03/2020,28.78,20.4,63.8,0,0,9,0,1,0,0,0,0
AGZCH,10/03/2020,77.82,23.7,47.3,0,0,8,0,1,0,0,0,0
AOBSO,10/03/2020,1323.91,23.7,47.3,0,0,8,0,1,0,0,0,0
ARCSO,10/03/2020,318,23.7,47.3,0,0,8,0,1,0,0,0,0
ARLSO,10/03/2020,20.96,23.7,47.3,0,0,8,0,1,0,0,0,0
CHTSO,10/03/2020,11.94,23.7,47.3,0,0,8,0,1,0,0,0,0
IRASO,10/03/2020,0.25,23.7,47.3,0,0,8,0,1,0,0,0,0
LCDSO,10/03/2020,729.98,23.7,47.3,0,0,8,0,1,0,0,0,0
PECSO,10/03/2020,2195.34,23.7,47.3,0,0,8,0,1,0,0,0,0
PMOSO,10/03/2020,28.92,23.7,47.3,0,0,8,0,1,0,0,0,0
AGZCH,11/03/2020,77.82,21.7,67,0.4,1,4,0,0,0,0,1,0
AOBSO,11/03/2020,1313.41,21.7,67,0.4,1,4,0,0,0,0,1,0
ARCSO,11/03/2020,320.08,21.7,67,0.4,1,4,0,0,0,0,1,0
ARLSO,11/03/2020,20.66,21.7,67,0.4,1,4,0,0,0,0,1,0
CHTSO,11/03/2020,11.87,21.7,67,0.4,1,4,0,0,0,0,1,0
IRASO,11/03/2020,0.25,21.7,67,0.4,1,4,0,0,0,0,1,0
LCDSO,11/03/2020,741.26,21.7,67,0.4,1,4,0,0,0,0,1,0
PECSO,11/03/2020,2201.02,21.7,67,0.4,1,4,0,0,0,0,1,0
PMOSO,11/03/2020,28.92,21.7,67,0.4,1,4,0,0,0,0,1,0
AGZCH,12/03/2020,77.82,19.7,86.7,5.5,1,4,0,0,0,0,0,1
AOBSO,12/03/2020,1302.91,19.7,86.7,5.5,1,4,0,0,0,0,0,1
ARCSO,12/03/2020,320.37,19.7,86.7,5.5,1,4,0,0,0,0,0,1
ARLSO,12/03/2020,20.45,19.7,86.7,5.5,1,4,0,0,0,0,0,1
CHTSO,12/03/2020,11.84,19.7,86.7,5.5,1,4,0,0,0,0,0,1
IRASO,12/03/2020,0.25,19.7,86.7,5.5,1,4,0,0,0,0,0,1
LCDSO,12/03/2020,745.15,19.7,86.7,5.5,1,4,0,0,0,0,0,1
PECSO,12/03/2020,2210.17,19.7,86.7,5.5,1,4,0,0,0,0,0,1
PMOSO,12/03/2020,28.99,19.7,86.7,5.5,1,4,0,0,0,0,0,1
AGZCH,13/03/2020,77.89,18.3,67.1,0,0,9,0,0,1,0,0,0
